Locus	Prop. Matching Expression with Dsc1	Gene
LOC5576316	0.118699418	
LOC5564136	0.118699418	
LOC110680232	0.118699418	
LOC5567499	0.118699418	
LOC110680787	0.118699418	
LOC110680823	0.118699418	
LOC5574480	0.118699418	
Ir7j	0.118699418	
Ir100a	0.118699418	
Gr8	0.118699418	
LOC5565125	0.118557433	
LOC5569474	0.118557433	
LOC110674379	0.118557433	
LOC5569800	0.118557433	
LOC5574015	0.118557433	
LOC5579136	0.118557433	
LOC5571232	0.118557433	
LOC110675293	0.118557433	
LOC110676197	0.118557433	
LOC110676416	0.118557433	
LOC5571503	0.118557433	
LOC5565073	0.118557433	
LOC110678403	0.118557433	
LOC110679852	0.118557433	
LOC5567077	0.118557433	
LOC110681493	0.118557433	
LOC110681495	0.118557433	
LOC5575727	0.118557433	
LOC5567610	0.118557433	
LOC110674686	0.118557433	
LOC110674195	0.118557433	
LOC5568353	0.118557433	
LOC110674239	0.118557433	
LOC110675333	0.118557433	
LOC110675418	0.118557433	
LOC5574846	0.118557433	
LOC5578958	0.118557433	
LOC110677268	0.118557433	
LOC5571393	0.118557433	
LOC5578252	0.118557433	
LOC5573547	0.118557433	
LOC110675324	0.118557433	
LOC110676027	0.118557433	
LOC110676195	0.118557433	
LOC5575662	0.118557433	
LOC110675477	0.118557433	
LOC5578065	0.118557433	
LOC110676308	0.118557433	
LOC5576971	0.118557433	
LOC110676438	0.118557433	
LOC5570377	0.118557433	
LOC110676479	0.118557433	
LOC5567650	0.118557433	
LOC5572654	0.118557433	
LOC110676635	0.118557433	
LOC110675708	0.118557433	
LOC110676725	0.118557433	
LOC5577048	0.118557433	
LOC5576424	0.118557433	
LOC5572449	0.118557433	
LOC5574024	0.118557433	
LOC5572372	0.118557433	
LOC5575519	0.118557433	
LOC110677785	0.118557433	
LOC110678077	0.118557433	
LOC23687846	0.118557433	
LOC5563785	0.118557433	
LOC110679145	0.118557433	
LOC110679074	0.118557433	
LOC5570154	0.118557433	
LOC5570004	0.118557433	
LOC5571062	0.118557433	
LOC110679612	0.118557433	
LOC5567589	0.118557433	
LOC5572957	0.118557433	
LOC5570040	0.118557433	
LOC5579844	0.118557433	
LOC5572122	0.118557433	
LOC5571175	0.118557433	
LOC5565214	0.118557433	
LOC5570175	0.118557433	
LOC110677933	0.118557433	
LOC5566061	0.118557433	
LOC5566854	0.118557433	
LOC110678979	0.118557433	
LOC5565436	0.118557433	
LOC110679890	0.118557433	
LOC110680506	0.118557433	
LOC5572710	0.118557433	
LOC5570609	0.118557433	
LOC110681111	0.118557433	
LOC110681241	0.118557433	
LOC5567084	0.118557433	
Or128	0.118557433	
Gr23	0.118557433	
LOC110674361	0.118415448	
LOC5565491	0.118415448	
LOC110674399	0.118415448	
LOC110674082	0.118415448	
LOC5569205	0.118415448	
LOC110676958	0.118415448	
LOC5570647	0.118415448	
LOC5574019	0.118415448	
LOC5571989	0.118415448	
LOC110674223	0.118415448	
LOC5569553	0.118415448	
LOC110677725	0.118415448	
LOC110677999	0.118415448	
LOC5570622	0.118415448	
LOC110681560	0.118415448	
LOC110674042	0.118415448	
LOC110674057	0.118415448	
LOC5566413	0.118415448	
LOC5577637	0.118415448	
LOC110674189	0.118415448	
LOC110675289	0.118415448	
LOC5575745	0.118415448	
LOC110675398	0.118415448	
LOC110675600	0.118415448	
LOC110675851	0.118415448	
LOC110675871	0.118415448	
LOC110675302	0.118415448	
LOC5565461	0.118415448	
LOC110676114	0.118415448	
LOC5566876	0.118415448	
LOC110675382	0.118415448	
LOC5572286	0.118415448	
LOC5574534	0.118415448	
LOC110676328	0.118415448	
LOC5575654	0.118415448	
LOC110676466	0.118415448	
LOC110676480	0.118415448	
LOC5580247	0.118415448	
LOC110675618	0.118415448	
LOC110675173	0.118415448	
LOC110676554	0.118415448	
LOC5571736	0.118415448	
LOC110676600	0.118415448	
LOC110676664	0.118415448	
LOC23687489	0.118415448	
LOC5564977	0.118415448	
LOC110675815	0.118415448	
LOC110676811	0.118415448	
LOC110676838	0.118415448	
LOC5572434	0.118415448	
LOC5572936	0.118415448	
LOC5574023	0.118415448	
LOC5571528	0.118415448	
LOC110677191	0.118415448	
LOC110677214	0.118415448	
LOC110678076	0.118415448	
LOC110678012	0.118415448	
LOC5567369	0.118415448	
LOC5570168	0.118415448	
LOC5566153	0.118415448	
LOC5563566	0.118415448	
LOC5578514	0.118415448	
LOC110679307	0.118415448	
LOC23687471	0.118415448	
LOC110679568	0.118415448	
LOC110679294	0.118415448	
LOC5577338	0.118415448	
LOC110678035	0.118415448	
LOC110679160	0.118415448	
LOC110679591	0.118415448	
LOC5566085	0.118415448	
LOC110678082	0.118415448	
LOC5578667	0.118415448	
LOC5575459	0.118415448	
LOC5572188	0.118415448	
LOC110678458	0.118415448	
LOC5568656	0.118415448	
LOC110681262	0.118415448	
Ir103	0.118415448	
Ir41n	0.118415448	
LOC110674745	0.118273463	
LOC110674388	0.118273463	
LOC110674391	0.118273463	
LOC5578706	0.118273463	
LOC110674257	0.118273463	
LOC110674423	0.118273463	
LOC5570110	0.118273463	
LOC5570767	0.118273463	
LOC110674432	0.118273463	
LOC5578629	0.118273463	
LOC5578630	0.118273463	
LOC110674435	0.118273463	
LOC5566748	0.118273463	
LOC5565276	0.118273463	
LOC5575291	0.118273463	
LOC110678494	0.118273463	
LOC110678504	0.118273463	
LOC110678877	0.118273463	
LOC110674562	0.118273463	
LOC110679886	0.118273463	
LOC5576916	0.118273463	
LOC5580008	0.118273463	
LOC5578931	0.118273463	
LOC110674151	0.118273463	
LOC110674234	0.118273463	
LOC5570678	0.118273463	
LOC5568116	0.118273463	
LOC110676064	0.118273463	
LOC110675392	0.118273463	
LOC5572269	0.118273463	
LOC5574343	0.118273463	
LOC5578062	0.118273463	
LOC5574471	0.118273463	
LOC110676384	0.118273463	
LOC110675554	0.118273463	
LOC5568225	0.118273463	
LOC5571654	0.118273463	
LOC110676803	0.118273463	
LOC5566913	0.118273463	
LOC110676893	0.118273463	
LOC5572939	0.118273463	
LOC5572794	0.118273463	
LOC5568629	0.118273463	
LOC5580037	0.118273463	
LOC5579232	0.118273463	
LOC5573200	0.118273463	
LOC110676060	0.118273463	
LOC110679679	0.118273463	
LOC5576660	0.118273463	
LOC5577689	0.118273463	
LOC5570982	0.118273463	
LOC110679290	0.118273463	
LOC110678110	0.118273463	
LOC5572568	0.118273463	
LOC110679538	0.118273463	
LOC110679033	0.118273463	
LOC110677959	0.118273463	
LOC110677941	0.118273463	
LOC110677843	0.118273463	
LOC5578335	0.118273463	
LOC110679645	0.118273463	
LOC5567352	0.118273463	
LOC110678622	0.118273463	
LOC110678935	0.118273463	
LOC5566869	0.118273463	
LOC5564587	0.118273463	
LOC110678759	0.118273463	
LOC110680208	0.118273463	
LOC110680221	0.118273463	
LOC110681269	0.118273463	
LOC110681315	0.118273463	
LOC5572758	0.118273463	
Or9	0.118273463	
Ir107	0.118273463	
Gr46	0.118273463	
LOC5575825	0.118131478	
LOC5575827	0.118131478	
LOC5564668	0.118131478	
LOC110674387	0.118131478	
LOC110674403	0.118131478	
LOC110675271	0.118131478	
LOC5571325	0.118131478	
LOC110675615	0.118131478	
LOC5570416	0.118131478	
LOC5580122	0.118131478	
LOC110674479	0.118131478	
LOC110678046	0.118131478	
LOC110678210	0.118131478	
LOC5571022	0.118131478	
LOC5576839	0.118131478	
LOC5576363	0.118131478	
LOC110674671	0.118131478	
LOC110676531	0.118131478	
LOC110675353	0.118131478	
LOC110675406	0.118131478	
LOC110675537	0.118131478	
LOC110677035	0.118131478	
LOC5574709	0.118131478	
LOC110675865	0.118131478	
LOC5577056	0.118131478	
LOC110675956	0.118131478	
LOC5564443	0.118131478	
LOC5566825	0.118131478	
LOC5565970	0.118131478	
LOC5578868	0.118131478	
LOC110676449	0.118131478	
LOC110676469	0.118131478	
LOC110676506	0.118131478	
LOC110676529	0.118131478	
LOC110676562	0.118131478	
LOC5565397	0.118131478	
LOC5564508	0.118131478	
LOC5564500	0.118131478	
LOC5563805	0.118131478	
LOC5565868	0.118131478	
LOC110676816	0.118131478	
LOC110676822	0.118131478	
LOC110676826	0.118131478	
LOC110676836	0.118131478	
LOC5577600	0.118131478	
LOC110676906	0.118131478	
LOC5569437	0.118131478	
LOC110675939	0.118131478	
LOC110675964	0.118131478	
LOC110677022	0.118131478	
LOC5565839	0.118131478	
LOC5569517	0.118131478	
LOC5570225	0.118131478	
LOC5564310	0.118131478	
LOC5568065	0.118131478	
LOC110679884	0.118131478	
LOC110678758	0.118131478	
LOC110679109	0.118131478	
LOC5564354	0.118131478	
LOC5566879	0.118131478	
LOC5576267	0.118131478	
LOC5564427	0.118131478	
LOC5570888	0.118131478	
LOC110679593	0.118131478	
LOC110677844	0.118131478	
LOC5573027	0.118131478	
LOC5566581	0.118131478	
LOC5570363	0.118131478	
LOC110679586	0.118131478	
LOC110679220	0.118131478	
LOC110678378	0.118131478	
LOC110677939	0.118131478	
LOC110677646	0.118131478	
LOC110679203	0.118131478	
LOC110678641	0.118131478	
LOC5576496	0.118131478	
LOC5565443	0.118131478	
LOC5573214	0.118131478	
LOC110680233	0.118131478	
LOC110680907	0.118131478	
LOC110680998	0.118131478	
LOC5575285	0.118131478	
LOC110681289	0.118131478	
LOC110681476	0.118131478	
Gr22	0.118131478	
Gr32	0.118131478	
LOC5567112	0.117989493	
LOC110676016	0.117989493	
LOC110677690	0.117989493	
LOC110674469	0.117989493	
LOC110677781	0.117989493	
LOC110678185	0.117989493	
LOC110674294	0.117989493	
LOC110674024	0.117989493	
LOC110674073	0.117989493	
LOC110674657	0.117989493	
LOC5576144	0.117989493	
LOC5575756	0.117989493	
LOC5576769	0.117989493	
LOC23687581	0.117989493	
LOC5576086	0.117989493	
LOC5565250	0.117989493	
LOC5575820	0.117989493	
LOC5564216	0.117989493	
LOC110676156	0.117989493	
LOC5575357	0.117989493	
LOC5577270	0.117989493	
LOC110675482	0.117989493	
LOC110676359	0.117989493	
LOC5578359	0.117989493	
LOC110676647	0.117989493	
LOC110676728	0.117989493	
LOC110675759	0.117989493	
LOC110676794	0.117989493	
LOC110675842	0.117989493	
LOC110676824	0.117989493	
LOC5569033	0.117989493	
LOC110675882	0.117989493	
LOC5575149	0.117989493	
LOC5571540	0.117989493	
LOC110677029	0.117989493	
LOC110677148	0.117989493	
LOC5568420	0.117989493	
LOC110677946	0.117989493	
LOC110678797	0.117989493	
LOC5576664	0.117989493	
LOC110679376	0.117989493	
LOC110679181	0.117989493	
LOC5564875	0.117989493	
LOC110677846	0.117989493	
LOC5567266	0.117989493	
LOC5564170	0.117989493	
LOC110679011	0.117989493	
LOC110679179	0.117989493	
LOC5575073	0.117989493	
LOC5576775	0.117989493	
LOC5568713	0.117989493	
LOC5569780	0.117989493	
LOC110678987	0.117989493	
LOC110679483	0.117989493	
LOC5567893	0.117989493	
LOC110678903	0.117989493	
LOC5570224	0.117989493	
LOC110680561	0.117989493	
LOC110680918	0.117989493	
LOC110681018	0.117989493	
LOC5576340	0.117989493	
LOC110681482	0.117989493	
Ir7n	0.117989493	
Ir163	0.117989493	
LOC110674724	0.117847508	
LOC110674730	0.117847508	
LOC110674741	0.117847508	
LOC110674797	0.117847508	
LOC5571386	0.117847508	
LOC110674835	0.117847508	
LOC110674174	0.117847508	
LOC5571806	0.117847508	
LOC110674117	0.117847508	
LOC5578621	0.117847508	
LOC5578627	0.117847508	
LOC110678091	0.117847508	
LOC110678173	0.117847508	
LOC5578695	0.117847508	
LOC110679132	0.117847508	
LOC110681485	0.117847508	
LOC5569231	0.117847508	
LOC110681541	0.117847508	
LOC110674077	0.117847508	
LOC5578897	0.117847508	
LOC5576109	0.117847508	
LOC110674251	0.117847508	
LOC110675531	0.117847508	
LOC5570385	0.117847508	
LOC110675702	0.117847508	
LOC110677275	0.117847508	
LOC110675112	0.117847508	
LOC5573541	0.117847508	
LOC110675933	0.117847508	
LOC110675299	0.117847508	
LOC5568730	0.117847508	
LOC110676127	0.117847508	
LOC5578064	0.117847508	
LOC5569025	0.117847508	
LOC110676542	0.117847508	
LOC5577161	0.117847508	
LOC5568778	0.117847508	
LOC110676622	0.117847508	
LOC5565399	0.117847508	
LOC110676646	0.117847508	
LOC110675705	0.117847508	
LOC5573861	0.117847508	
LOC5577117	0.117847508	
LOC5572899	0.117847508	
LOC5573819	0.117847508	
LOC110677098	0.117847508	
LOC5564941	0.117847508	
LOC110676087	0.117847508	
LOC5568186	0.117847508	
LOC110677255	0.117847508	
LOC5574405	0.117847508	
LOC5579886	0.117847508	
LOC110677712	0.117847508	
LOC110679530	0.117847508	
LOC5578161	0.117847508	
LOC110678980	0.117847508	
LOC110678841	0.117847508	
LOC5576788	0.117847508	
LOC5567056	0.117847508	
LOC5574869	0.117847508	
LOC110678694	0.117847508	
LOC110679359	0.117847508	
LOC110678796	0.117847508	
LOC110677758	0.117847508	
LOC110679271	0.117847508	
LOC110678534	0.117847508	
LOC5579842	0.117847508	
LOC110678418	0.117847508	
LOC110677632	0.117847508	
LOC5576231	0.117847508	
LOC5569543	0.117847508	
LOC5575332	0.117847508	
LOC5575345	0.117847508	
LOC5571023	0.117847508	
LOC5574772	0.117847508	
LOC5566062	0.117847508	
LOC110677721	0.117847508	
LOC5564759	0.117847508	
LOC110678639	0.117847508	
LOC110678947	0.117847508	
LOC5565450	0.117847508	
LOC5567883	0.117847508	
LOC110680207	0.117847508	
LOC5576973	0.117847508	
LOC5576562	0.117847508	
LOC110681049	0.117847508	
LOC110681385	0.117847508	
Gr19a	0.117847508	
Ir138	0.117847508	
LOC110674753	0.117705523	
LOC5574713	0.117705523	
LOC110675593	0.117705523	
LOC5574514	0.117705523	
LOC5574145	0.117705523	
LOC110674832	0.117705523	
LOC110674837	0.117705523	
LOC110675576	0.117705523	
LOC5572007	0.117705523	
LOC110676268	0.117705523	
LOC110676481	0.117705523	
LOC5576310	0.117705523	
LOC110676977	0.117705523	
LOC110674490	0.117705523	
LOC110674501	0.117705523	
LOC110674510	0.117705523	
LOC110678361	0.117705523	
LOC110674524	0.117705523	
LOC5572779	0.117705523	
LOC5567420	0.117705523	
LOC110674589	0.117705523	
LOC110674130	0.117705523	
LOC5576526	0.117705523	
LOC110674172	0.117705523	
LOC5576802	0.117705523	
LOC110674220	0.117705523	
LOC5575751	0.117705523	
LOC110675416	0.117705523	
LOC5568104	0.117705523	
LOC110675598	0.117705523	
LOC5566225	0.117705523	
LOC110675758	0.117705523	
LOC110675791	0.117705523	
LOC110675927	0.117705523	
LOC5575359	0.117705523	
LOC5565821	0.117705523	
LOC110676414	0.117705523	
LOC5568834	0.117705523	
LOC110675768	0.117705523	
LOC5571214	0.117705523	
LOC5573098	0.117705523	
LOC110675847	0.117705523	
LOC5573822	0.117705523	
LOC110676904	0.117705523	
LOC5577302	0.117705523	
LOC110677002	0.117705523	
LOC5571529	0.117705523	
LOC110675235	0.117705523	
LOC110674010	0.117705523	
LOC5565861	0.117705523	
LOC110679697	0.117705523	
LOC5571892	0.117705523	
LOC110679517	0.117705523	
LOC5572521	0.117705523	
LOC110678105	0.117705523	
LOC5578009	0.117705523	
LOC5567195	0.117705523	
LOC23687827	0.117705523	
LOC110678775	0.117705523	
LOC110678123	0.117705523	
LOC110678326	0.117705523	
LOC110678754	0.117705523	
LOC5579841	0.117705523	
LOC110679040	0.117705523	
LOC5572994	0.117705523	
LOC5567307	0.117705523	
LOC5571178	0.117705523	
LOC5563848	0.117705523	
LOC5571112	0.117705523	
LOC110679015	0.117705523	
LOC110679087	0.117705523	
LOC5573025	0.117705523	
LOC110678500	0.117705523	
LOC5567220	0.117705523	
LOC110679535	0.117705523	
LOC110678569	0.117705523	
LOC110677848	0.117705523	
LOC5563837	0.117705523	
LOC5574760	0.117705523	
LOC110679024	0.117705523	
LOC5567485	0.117705523	
LOC110679046	0.117705523	
LOC5575461	0.117705523	
LOC110680403	0.117705523	
LOC110680424	0.117705523	
LOC110680664	0.117705523	
LOC5571794	0.117705523	
LOC5566720	0.117705523	
LOC110681311	0.117705523	
LOC110681329	0.117705523	
Ir137	0.117705523	
Gr14	0.117705523	
Or40	0.117705523	
LOC110674360	0.117563538	
LOC110674793	0.117563538	
LOC5578380	0.117563538	
LOC110676889	0.117563538	
LOC110675305	0.117563538	
LOC5576590	0.117563538	
LOC110674456	0.117563538	
LOC110674475	0.117563538	
LOC5574487	0.117563538	
LOC110677259	0.117563538	
LOC110677881	0.117563538	
LOC110674534	0.117563538	
LOC5577532	0.117563538	
LOC110681563	0.117563538	
LOC5580014	0.117563538	
LOC5573436	0.117563538	
LOC110674159	0.117563538	
LOC5573692	0.117563538	
LOC110675370	0.117563538	
LOC5573484	0.117563538	
LOC23687552	0.117563538	
LOC110676891	0.117563538	
LOC110675584	0.117563538	
LOC110677238	0.117563538	
LOC110675778	0.117563538	
LOC5571390	0.117563538	
LOC5579054	0.117563538	
LOC5573544	0.117563538	
LOC5564465	0.117563538	
LOC110676018	0.117563538	
LOC110676038	0.117563538	
LOC110676199	0.117563538	
LOC110676450	0.117563538	
LOC5580252	0.117563538	
LOC110676676	0.117563538	
LOC5573490	0.117563538	
LOC110676765	0.117563538	
LOC110676863	0.117563538	
LOC5580160	0.117563538	
LOC110676936	0.117563538	
LOC5573701	0.117563538	
LOC5568947	0.117563538	
LOC110677072	0.117563538	
LOC110677083	0.117563538	
LOC5568169	0.117563538	
LOC110679337	0.117563538	
LOC110678445	0.117563538	
LOC110679442	0.117563538	
LOC5579166	0.117563538	
LOC110677770	0.117563538	
LOC110679019	0.117563538	
LOC110678442	0.117563538	
LOC5563950	0.117563538	
LOC110679061	0.117563538	
LOC5577376	0.117563538	
LOC110679002	0.117563538	
LOC110677842	0.117563538	
LOC5565231	0.117563538	
LOC110679052	0.117563538	
LOC110677687	0.117563538	
LOC5575305	0.117563538	
LOC5575336	0.117563538	
LOC110679352	0.117563538	
LOC5572356	0.117563538	
LOC110678477	0.117563538	
LOC5578666	0.117563538	
LOC110679705	0.117563538	
LOC5565732	0.117563538	
LOC5579115	0.117563538	
LOC110678262	0.117563538	
LOC5578105	0.117563538	
LOC110677675	0.117563538	
LOC5566857	0.117563538	
LOC5574202	0.117563538	
LOC5571619	0.117563538	
LOC110679620	0.117563538	
LOC110678786	0.117563538	
LOC5567886	0.117563538	
LOC110680273	0.117563538	
LOC110680307	0.117563538	
LOC110680586	0.117563538	
LOC110680638	0.117563538	
LOC110680774	0.117563538	
LOC110680899	0.117563538	
LOC5576752	0.117563538	
LOC110681389	0.117563538	
LOC110681400	0.117563538	
LOC110681450	0.117563538	
Gr10	0.117563538	
Ir41d	0.117563538	
LOC5575836	0.117421553	
LOC110674769	0.117421553	
LOC5574725	0.117421553	
LOC5577550	0.117421553	
LOC110674855	0.117421553	
LOC110674876	0.117421553	
LOC110674421	0.117421553	
LOC110674265	0.117421553	
LOC5574999	0.117421553	
LOC110674492	0.117421553	
LOC5575865	0.117421553	
LOC5565259	0.117421553	
LOC110679068	0.117421553	
LOC23687863	0.117421553	
LOC110681555	0.117421553	
LOC110674105	0.117421553	
LOC5565578	0.117421553	
LOC110674221	0.117421553	
LOC110675304	0.117421553	
LOC110675349	0.117421553	
LOC5571297	0.117421553	
LOC5574102	0.117421553	
LOC5572898	0.117421553	
LOC5570481	0.117421553	
LOC5567625	0.117421553	
LOC5570083	0.117421553	
LOC110675577	0.117421553	
LOC110676917	0.117421553	
LOC5576451	0.117421553	
LOC110677257	0.117421553	
LOC110675095	0.117421553	
LOC5566367	0.117421553	
LOC5567749	0.117421553	
LOC110675926	0.117421553	
LOC110675929	0.117421553	
LOC110675994	0.117421553	
LOC5571194	0.117421553	
LOC110676121	0.117421553	
LOC110676178	0.117421553	
LOC5572301	0.117421553	
LOC110676193	0.117421553	
LOC110676381	0.117421553	
LOC110675542	0.117421553	
LOC110676398	0.117421553	
LOC110676476	0.117421553	
LOC110676513	0.117421553	
LOC5565695	0.117421553	
LOC5572924	0.117421553	
LOC5568518	0.117421553	
LOC110676662	0.117421553	
LOC5568804	0.117421553	
LOC110676775	0.117421553	
LOC5575157	0.117421553	
LOC5577541	0.117421553	
LOC5569079	0.117421553	
LOC5568942	0.117421553	
LOC110677074	0.117421553	
LOC5568007	0.117421553	
LOC23687686	0.117421553	
LOC110677818	0.117421553	
LOC5566372	0.117421553	
LOC110678674	0.117421553	
LOC5567662	0.117421553	
LOC110679153	0.117421553	
LOC5572709	0.117421553	
LOC110678616	0.117421553	
LOC110678842	0.117421553	
LOC110679449	0.117421553	
LOC5563559	0.117421553	
LOC5572557	0.117421553	
LOC5571464	0.117421553	
LOC110677975	0.117421553	
LOC110679262	0.117421553	
